Fecha,Sexo,Edad,Pasos diarios,Calorías quemadas,Horas de sueño,Calidad del sueño,Frecuencia cardíaca promedio,Nivel de estrés,Estado de ánimo
2024-06-15,Masculino,19,12563,3466,7.8,2,82,2,Neutral
2024-06-27,Masculino,24,3338,1982,4.7,4,98,8,Relajado
2024-04-05,Masculino,18,7555,1867,4.5,3,85,6,Neutral
2024-04-15,Masculino,23,13709,2476,6.1,3,76,5,Relajado
2024-03-30,Masculino,54,14551,3392,7.8,1,81,4,Feliz
2024-04-25,Masculino,33,14450,2990,4.4,2,60,9,Neutral
2024-02-02,Femenino,58,9060,2506,8.0,4,96,1,Neutral
2024-04-28,Femenino,22,7104,1885,5.7,2,70,3,Neutral
2024-06-22,Masculino,28,3435,3348,6.3,2,96,3,Estresado
2024-04-26,Femenino,40,10010,2435,7.8,5,79,9,Estresado
2024-05-01,Femenino,59,11054,2373,7.2,2,66,2,Neutral
2024-02-23,Masculino,60,9628,2583,8.6,4,81,9,Relajado
2024-05-29,Masculino,64,5362,2924,7.7,5,81,8,Estresado
2024-01-21,Femenino,55,11363,2972,8.0,5,75,6,Relajado
2024-04-30,Femenino,64,4900,3039,7.8,1,68,4,Neutral
2024-05-04,Femenino,45,8239,2292,4.8,2,96,10,Feliz
2024-04-30,Femenino,24,8264,3379,5.2,1,87,4,Relajado
2024-04-07,Masculino,44,3508,2688,8.3,4,60,7,Relajado
2024-04-11,Femenino,47,6291,3493,5.0,1,95,8,Relajado
2024-02-19,Femenino,43,9148,3182,6.6,4,74,10,Feliz
2024-05-07,Masculino,45,11493,2568,6.1,5,66,7,Relajado
2024-03-07,Masculino,24,7067,3156,5.8,4,71,10,Neutral
2024-04-11,Masculino,30,14017,2378,8.8,5,60,5,Neutral
2024-02-13,Masculino,48,14754,3053,4.9,2,97,4,Neutral
2024-02-15,Masculino,19,4925,2877,7.0,4,90,6,Relajado
2024-04-21,Masculino,30,8534,3470,6.2,5,84,6,Estresado
2024-03-30,Masculino,41,3506,2760,7.7,2,75,1,Estresado
2024-01-17,Masculino,26,9638,2914,5.7,1,80,2,Estresado
2024-05-06,Femenino,62,3082,1995,5.2,1,69,5,Neutral
2024-03-05,Masculino,24,8609,2933,6.1,2,92,7,Estresado
2024-02-26,Masculino,31,7615,3215,4.7,4,70,3,Estresado
2024-01-20,Femenino,45,9686,3452,6.3,3,85,9,Relajado
2024-04-14,Femenino,36,9009,2931,4.3,4,95,3,Relajado
2024-03-02,Masculino,58,3820,2848,6.2,4,85,3,Relajado
2024-02-06,Femenino,45,6706,3002,7.0,2,98,4,Estresado
2024-02-23,Masculino,21,10896,3170,4.7,5,94,8,Estresado
2024-01-31,Masculino,46,7601,2506,6.1,3,78,4,Feliz
2024-01-03,Masculino,49,6322,2419,6.2,3,72,9,Estresado
2024-06-14,Femenino,29,3094,2330,8.2,4,99,8,Relajado
2024-05-15,Femenino,55,13612,3237,8.6,1,93,10,Feliz
2024-01-23,Masculino,36,10365,2159,8.8,3,69,5,Estresado
2024-04-29,Masculino,25,5950,2511,5.4,4,99,8,Neutral
2024-03-08,Femenino,31,12003,2317,5.2,2,75,10,Estresado
2024-05-29,Masculino,23,13324,2334,5.1,4,80,2,Relajado
2024-05-22,Femenino,51,13858,2067,5.1,5,67,3,Estresado
2024-03-22,Femenino,21,4917,3370,6.7,5,66,3,Relajado
2024-03-04,Masculino,21,5763,1892,8.9,2,95,5,Relajado
2024-03-25,Masculino,52,5620,2076,9.0,1,90,7,Feliz
2024-04-12,Masculino,36,3952,1898,8.0,2,96,1,Relajado
2024-02-04,Masculino,58,10005,3238,6.2,2,61,5,Feliz
2024-02-12,Femenino,26,10824,2370,7.7,4,84,5,Feliz
2024-05-03,Femenino,57,13260,2974,6.0,5,79,4,Feliz
2024-03-03,Masculino,59,10951,2656,8.7,2,81,9,Feliz
2024-01-10,Masculino,46,3140,2820,8.6,1,72,1,Neutral
2024-04-04,Masculino,55,14497,2023,5.3,3,77,4,Feliz
2024-04-27,Femenino,26,5507,2357,7.3,3,88,3,Neutral
2024-02-01,Femenino,56,6296,2218,6.0,4,97,8,Relajado
2024-03-16,Femenino,64,14171,2783,4.7,4,69,5,Neutral
2024-01-22,Femenino,23,12836,3285,6.1,5,97,5,Estresado
2024-03-24,Masculino,46,9216,3356,7.2,1,74,3,Relajado
2024-03-03,Femenino,43,8707,2665,6.7,5,74,6,Relajado
2024-06-14,Masculino,64,14572,1920,5.4,2,82,4,Relajado
2024-05-10,Masculino,30,7143,3285,5.0,4,93,3,Relajado
2024-05-10,Femenino,51,5729,3174,7.6,3,96,5,Estresado
2024-03-03,Femenino,48,10760,2140,7.5,3,99,7,Relajado
2024-05-04,Femenino,45,14497,2002,7.2,5,61,1,Neutral
2024-03-03,Masculino,37,6945,2460,5.8,1,69,6,Estresado
2024-05-15,Masculino,50,3853,3295,4.2,4,66,4,Estresado
2024-01-29,Masculino,35,10712,2051,7.6,3,75,9,Neutral
2024-01-04,Femenino,48,14060,2613,7.5,5,82,4,Estresado
2024-03-02,Masculino,19,12576,2988,6.5,2,90,5,Relajado
2024-04-17,Femenino,60,10752,1805,6.9,3,88,9,Estresado
2024-04-19,Femenino,42,9444,3222,4.1,2,61,9,Relajado
2024-05-23,Femenino,26,12629,3047,5.7,2,70,5,Neutral
2024-02-19,Femenino,38,4569,3433,4.4,5,83,7,Relajado
2024-06-17,Masculino,45,4362,2720,6.6,2,68,2,Relajado
2024-05-12,Femenino,33,11282,3336,8.0,5,89,5,Estresado
2024-04-24,Femenino,51,12401,2638,8.8,1,85,10,Estresado
2024-05-20,Masculino,21,11512,1954,7.0,4,80,7,Relajado
2024-06-13,Masculino,33,13300,2366,5.7,5,68,10,Neutral
2024-02-17,Masculino,47,5809,1868,5.4,4,76,3,Estresado
2024-04-23,Masculino,56,9222,2776,5.3,1,89,4,Feliz
2024-02-03,Femenino,20,4994,2553,4.1,1,98,6,Estresado
2024-05-07,Masculino,33,4232,2186,8.4,5,93,9,Estresado
2024-06-04,Masculino,45,7796,3046,4.1,2,78,4,Relajado
2024-01-26,Masculino,18,3307,2180,8.1,1,71,5,Neutral
2024-06-13,Masculino,63,12236,2699,8.2,4,90,2,Relajado
2024-04-18,Femenino,44,10575,2063,7.0,2,95,6,Neutral
2024-05-22,Femenino,28,11635,2945,7.2,5,67,8,Feliz
2024-01-10,Masculino,45,10760,2482,7.3,1,84,4,Feliz
2024-03-21,Femenino,59,11570,3299,6.6,1,61,5,Neutral
2024-06-22,Masculino,25,10305,3402,5.1,4,69,9,Estresado
2024-06-08,Femenino,36,5758,1935,8.4,2,70,7,Estresado
2024-05-25,Femenino,53,6594,1836,4.1,2,63,2,Feliz
2024-01-18,Masculino,56,6299,2983,5.9,5,92,1,Relajado
2024-01-09,Masculino,54,14407,2169,4.6,1,94,8,Estresado
2024-05-11,Femenino,29,5155,2452,5.7,2,97,6,Relajado
2024-01-08,Masculino,53,11626,2674,8.0,5,88,9,Estresado
2024-03-08,Masculino,54,13005,2476,5.6,1,92,10,Feliz
2024-02-29,Masculino,21,10093,2471,4.1,2,87,3,Estresado
2024-06-21,Femenino,44,3748,3276,4.6,1,60,5,Estresado
2024-06-09,Femenino,28,6884,2217,6.8,4,78,8,Neutral
2024-06-21,Femenino,43,13000,2214,8.7,3,71,8,Estresado
2024-02-22,Femenino,57,14624,2537,5.8,4,82,1,Feliz
2024-05-23,Femenino,55,5537,2955,4.1,1,96,7,Feliz
2024-02-25,Femenino,59,5472,2120,5.6,4,88,8,Feliz
2024-05-25,Femenino,45,14182,1964,4.9,5,99,2,Relajado
2024-02-11,Femenino,64,6172,2156,8.6,2,84,6,Neutral
2024-04-08,Masculino,26,7813,2363,5.5,2,93,3,Relajado
2024-04-28,Femenino,37,12702,1900,6.3,4,81,1,Feliz
2024-02-28,Masculino,58,5045,2510,8.6,5,86,7,Feliz
2024-01-17,Masculino,19,4054,1933,8.6,2,78,6,Feliz
2024-03-23,Masculino,47,11811,3090,5.3,3,70,6,Relajado
2024-04-15,Masculino,59,12336,2297,8.4,1,84,6,Relajado
2024-03-08,Masculino,28,14744,3214,6.6,5,86,8,Feliz
2024-01-29,Femenino,30,4554,3397,6.3,4,78,6,Relajado
2024-02-08,Femenino,55,14764,3351,5.8,3,87,4,Feliz
2024-05-01,Femenino,42,14603,2130,8.7,5,91,1,Estresado
2024-05-12,Masculino,45,7032,2840,7.5,2,63,4,Feliz
2024-06-13,Masculino,21,9821,2831,8.2,2,74,7,Neutral
2024-01-15,Femenino,55,6996,2365,8.9,1,99,5,Feliz
2024-05-05,Femenino,36,9907,2053,4.7,1,98,7,Neutral
2024-04-01,Femenino,18,4381,2819,6.1,4,63,7,Estresado
2024-03-31,Masculino,62,5470,2327,8.4,1,61,5,Estresado
2024-03-25,Femenino,24,3584,2669,4.2,4,69,10,Neutral
2024-04-22,Masculino,23,5093,2995,4.2,1,69,6,Neutral
2024-04-13,Masculino,24,7236,2116,8.4,2,83,7,Neutral
2024-04-19,Masculino,55,11976,3006,5.9,5,90,8,Feliz
2024-02-07,Masculino,18,9842,3184,4.6,4,87,3,Estresado
2024-02-12,Femenino,37,9215,2397,7.8,2,64,8,Feliz
2024-02-24,Masculino,19,13763,3216,8.1,3,84,6,Relajado
2024-04-04,Masculino,48,9506,2213,5.5,2,94,2,Estresado
2024-02-19,Femenino,53,5853,3403,4.0,1,99,9,Estresado
2024-06-09,Masculino,40,9622,3201,5.6,3,88,4,Estresado
2024-05-27,Masculino,63,6032,2619,7.4,4,93,4,Relajado
2024-01-20,Femenino,31,8656,3012,8.7,3,95,10,Estresado
2024-03-22,Femenino,18,7775,2225,5.8,5,63,1,Relajado
2024-04-08,Masculino,57,14372,2933,5.9,1,67,3,Feliz
2024-04-01,Masculino,53,5533,2208,8.2,4,84,5,Estresado
2024-05-24,Femenino,40,6629,2039,8.0,4,69,2,Estresado
2024-04-19,Femenino,27,4644,1924,7.1,5,76,7,Estresado
2024-04-23,Masculino,54,4368,2843,8.4,1,99,2,Estresado
2024-05-08,Masculino,46,14226,2938,8.4,3,77,5,Estresado
2024-02-18,Masculino,34,4139,2986,5.0,3,68,3,Estresado
2024-05-13,Masculino,25,12796,2444,5.5,1,90,9,Feliz
2024-06-09,Masculino,32,8959,3058,8.6,1,66,1,Neutral
2024-05-10,Masculino,21,6593,3114,8.7,5,96,1,Neutral
2024-05-06,Masculino,45,12737,3094,5.3,5,83,9,Estresado
2024-05-27,Masculino,45,5525,3113,6.2,5,61,3,Neutral
2024-05-13,Masculino,40,11313,2051,7.3,5,97,9,Feliz
2024-02-14,Masculino,41,14944,3152,6.9,4,90,1,Relajado
2024-03-08,Femenino,52,10903,2012,4.2,2,85,3,Relajado
2024-04-10,Masculino,61,9888,2111,6.8,1,81,10,Feliz
2024-04-10,Femenino,51,12477,3199,7.6,2,90,1,Relajado
2024-02-21,Femenino,45,3082,2671,8.7,4,75,5,Estresado
2024-06-04,Masculino,62,11305,3286,8.3,4,88,5,Relajado
2024-01-05,Femenino,19,8744,2342,6.9,1,99,7,Feliz
2024-01-02,Femenino,45,12444,3309,6.9,5,62,7,Feliz
2024-04-10,Masculino,18,9015,2838,5.0,4,83,10,Neutral
2024-01-17,Femenino,60,8194,2776,4.8,4,88,8,Feliz
2024-03-18,Femenino,58,5453,2829,5.7,4,71,3,Relajado
2024-03-25,Masculino,42,6412,3052,6.9,4,86,8,Feliz
2024-05-21,Femenino,33,11514,2699,7.8,5,99,3,Neutral
2024-02-13,Masculino,46,5448,2755,5.7,4,94,5,Relajado
2024-03-30,Femenino,46,8521,3119,6.5,4,64,1,Estresado
2024-06-13,Femenino,37,14079,2462,8.6,4,83,6,Relajado
2024-04-29,Masculino,33,4342,2811,4.4,1,82,4,Relajado
2024-06-24,Femenino,53,14763,2956,5.4,5,61,1,Feliz
2024-03-08,Femenino,24,9981,2177,5.2,5,67,6,Feliz
2024-05-30,Masculino,46,13636,2517,8.2,5,72,2,Estresado
2024-03-14,Femenino,44,5331,2519,7.7,2,85,9,Feliz
2024-02-03,Femenino,40,7085,2376,5.4,4,95,6,Estresado
2024-01-31,Femenino,22,7894,2973,4.3,5,72,6,Neutral
2024-03-08,Masculino,36,3512,3218,7.2,1,63,4,Relajado
2024-03-13,Femenino,51,9166,3157,8.2,1,80,1,Feliz
2024-04-25,Masculino,29,12109,3409,6.1,5,64,7,Estresado
2024-04-08,Masculino,63,4421,3122,4.5,1,63,1,Estresado
2024-03-18,Masculino,19,11399,3439,8.3,4,67,4,Relajado
2024-04-24,Masculino,44,12346,3137,7.9,4,66,6,Feliz
2024-01-19,Masculino,20,14969,3469,6.2,5,69,6,Relajado
2024-02-22,Masculino,48,9105,2027,7.1,1,92,2,Feliz
2024-01-25,Femenino,26,3977,2978,8.7,3,66,4,Estresado
2024-01-10,Masculino,46,9455,1876,5.9,5,64,6,Estresado
2024-02-16,Femenino,57,4742,3109,5.8,1,68,4,Relajado
2024-04-03,Femenino,37,3900,2707,6.0,1,61,3,Neutral
2024-04-15,Masculino,29,3515,3205,5.7,5,85,5,Feliz
2024-03-31,Masculino,50,8508,2893,4.4,3,60,1,Feliz
2024-06-26,Masculino,24,13462,2730,7.2,2,93,6,Estresado
2024-01-30,Masculino,32,6768,3177,6.4,3,85,6,Estresado
2024-05-08,Femenino,36,5971,3256,5.8,2,93,6,Feliz
2024-05-13,Masculino,22,12498,1839,4.2,3,75,3,Relajado
2024-02-03,Masculino,22,4832,2030,4.3,3,71,5,Estresado
2024-01-04,Masculino,47,14905,2482,9.0,3,74,1,Feliz
2024-04-16,Masculino,50,5481,2613,6.0,3,80,3,Neutral
2024-02-24,Femenino,51,13406,1877,7.4,5,75,6,Feliz
2024-04-18,Masculino,55,5775,2363,7.6,4,72,2,Neutral
2024-01-12,Masculino,33,10114,2329,5.3,5,96,10,Neutral
2024-06-03,Masculino,45,4256,2340,9.0,1,88,10,Estresado
2024-06-16,Masculino,51,9282,3186,4.7,2,97,9,Feliz
2024-06-03,Femenino,62,6358,3028,7.6,4,83,8,Estresado
2024-05-02,Femenino,47,6660,2885,6.3,5,83,8,Neutral
2024-04-26,Masculino,25,7697,2949,6.1,2,73,1,Neutral
2024-05-02,Masculino,21,6802,3186,5.3,3,76,2,Neutral
2024-03-21,Femenino,46,3654,2997,4.8,3,67,4,Relajado
2024-03-01,Femenino,22,12712,3229,7.4,3,66,4,Neutral
2024-06-03,Masculino,26,13656,2957,4.3,5,78,9,Estresado
2024-01-29,Masculino,50,11260,2482,5.5,2,78,8,Feliz
2024-05-29,Masculino,46,14655,2520,8.9,5,67,5,Feliz
2024-05-09,Femenino,50,10538,3486,5.7,4,96,4,Neutral
2024-01-04,Femenino,57,14733,3278,7.2,3,97,4,Feliz
2024-01-31,Femenino,37,10296,2678,8.9,4,74,5,Relajado
2024-02-23,Femenino,34,8415,3305,7.8,3,94,9,Estresado
2024-03-24,Femenino,19,9965,2593,5.0,1,97,8,Neutral
2024-02-03,Femenino,53,5784,3312,8.7,4,98,4,Relajado
2024-02-08,Femenino,39,10754,2995,7.5,5,69,1,Feliz
2024-06-02,Masculino,22,6826,3387,7.7,1,74,10,Relajado
2024-04-24,Masculino,22,4564,2786,6.0,2,89,9,Feliz
2024-01-16,Femenino,48,13465,2366,7.7,5,84,10,Estresado
2024-03-31,Femenino,58,3537,2723,4.6,1,62,6,Neutral
2024-06-01,Femenino,35,14467,3491,6.5,2,81,3,Relajado
2024-03-16,Masculino,26,14606,2206,8.3,1,92,5,Relajado
2024-02-04,Masculino,23,12228,2116,8.1,2,84,7,Neutral
2024-03-19,Femenino,26,5611,3115,5.9,3,90,9,Relajado
2024-06-16,Femenino,39,12574,1860,7.2,3,63,8,Relajado
2024-01-25,Masculino,33,11431,2290,7.4,2,65,8,Feliz
2024-02-20,Femenino,20,3190,2987,6.8,5,85,3,Feliz
2024-06-25,Masculino,31,13936,3261,6.4,1,99,4,Relajado
2024-04-24,Masculino,18,4902,3346,8.1,5,62,2,Feliz
2024-04-09,Masculino,45,7683,2269,7.6,2,82,6,Relajado
2024-02-20,Masculino,33,12806,2387,7.8,2,76,7,Estresado
2024-01-02,Femenino,59,11233,1840,7.1,3,79,8,Relajado
2024-03-13,Femenino,45,14606,2239,5.3,2,89,10,Estresado
2024-02-13,Femenino,61,4582,2091,7.1,5,85,2,Estresado
2024-02-05,Femenino,26,4436,3475,7.2,2,90,4,Relajado
2024-02-23,Femenino,51,9565,2503,7.4,3,82,3,Relajado
2024-04-29,Masculino,49,6221,3251,4.6,1,85,1,Feliz
2024-04-11,Femenino,62,11520,2653,6.0,1,84,4,Relajado
2024-03-25,Masculino,19,14705,2000,4.5,4,98,9,Feliz
2024-04-03,Femenino,49,11695,2680,7.6,4,90,6,Neutral
2024-02-17,Femenino,41,9047,3032,4.8,4,82,9,Estresado
2024-03-23,Masculino,27,7904,1831,7.5,4,96,7,Relajado
2024-03-05,Masculino,40,12386,2946,7.7,4,85,9,Estresado
2024-03-07,Masculino,33,10030,3471,6.7,4,62,10,Estresado
2024-02-25,Femenino,47,11972,3037,4.9,4,77,8,Feliz
2024-02-06,Masculino,55,14091,3247,7.0,2,78,3,Estresado
2024-06-07,Masculino,48,14218,1820,5.1,1,98,10,Relajado
2024-05-09,Masculino,26,14776,2814,7.4,3,95,8,Feliz
2024-02-20,Femenino,44,8628,2044,4.4,4,89,9,Estresado
2024-06-21,Masculino,47,13683,3236,7.9,3,71,3,Relajado
2024-02-15,Masculino,19,6425,1924,5.4,5,80,4,Feliz
2024-04-06,Femenino,32,7781,2441,7.6,1,94,6,Estresado
2024-02-27,Femenino,60,6249,2957,4.6,3,65,4,Estresado
2024-02-18,Femenino,46,14648,3075,4.4,3,80,2,Neutral
2024-01-30,Femenino,49,14881,2427,6.3,1,82,9,Neutral
2024-03-07,Femenino,36,12897,2104,6.7,2,77,6,Neutral
2024-01-21,Masculino,60,11785,1830,5.0,4,70,2,Relajado
2024-03-17,Masculino,29,8018,1938,4.7,4,71,1,Estresado
2024-02-08,Masculino,36,9686,2974,8.8,2,68,9,Estresado
2024-06-16,Femenino,26,6063,3377,7.6,5,70,9,Neutral
2024-01-11,Masculino,51,3791,3054,7.1,2,88,7,Relajado
2024-02-23,Masculino,23,10688,2619,8.4,5,62,8,Neutral
2024-03-07,Femenino,47,14749,1830,8.1,4,85,7,Neutral
2024-02-22,Femenino,20,10846,2734,8.0,1,67,2,Feliz
2024-06-11,Femenino,31,3620,2380,6.8,2,70,6,Feliz
2024-05-03,Masculino,31,10305,3455,6.7,3,95,1,Estresado
2024-05-06,Masculino,50,4572,2788,4.5,4,80,5,Neutral
2024-05-28,Masculino,35,9426,2158,6.7,5,88,8,Relajado
2024-05-05,Femenino,52,5634,2386,4.5,1,72,4,Neutral
2024-02-05,Masculino,29,14180,3071,8.7,3,88,6,Feliz
2024-01-01,Masculino,64,8157,2301,6.8,1,74,3,Neutral
2024-04-11,Masculino,53,8185,2153,5.3,1,92,9,Relajado
2024-05-25,Masculino,56,6721,2447,6.9,3,92,10,Neutral
2024-05-12,Femenino,48,8504,3137,5.4,3,72,5,Feliz
2024-02-10,Masculino,40,14992,3334,8.0,2,65,7,Estresado
2024-06-28,Femenino,45,5435,2111,7.9,3,81,10,Neutral
2024-01-11,Femenino,32,7788,3093,8.8,2,81,7,Estresado
2024-03-27,Femenino,41,4207,2851,8.2,4,85,4,Feliz
2024-06-28,Masculino,40,5389,3179,5.8,2,97,3,Neutral
2024-06-26,Masculino,55,3513,1815,6.0,4,74,5,Relajado
2024-04-14,Femenino,22,6578,3242,5.7,3,72,4,Relajado
2024-01-15,Femenino,53,6555,2049,8.1,1,86,10,Estresado
2024-04-04,Femenino,30,7148,2021,4.1,1,97,5,Estresado
2024-01-02,Masculino,59,3613,1957,5.3,5,66,4,Relajado
2024-02-18,Femenino,45,4504,2238,8.1,2,68,9,Estresado
2024-03-18,Masculino,61,6337,3345,5.5,4,99,8,Feliz
2024-01-26,Masculino,57,6043,2442,8.6,2,88,1,Neutral
2024-01-10,Masculino,45,12686,3357,7.9,2,69,7,Feliz
2024-04-27,Femenino,59,4513,2138,8.6,1,88,3,Feliz
2024-04-24,Femenino,28,12158,2912,7.0,4,60,8,Feliz
2024-01-16,Femenino,49,12255,2687,8.2,2,77,10,Neutral
2024-03-01,Masculino,45,11582,2719,6.7,2,71,7,Neutral
2024-05-06,Femenino,50,12834,2659,4.5,3,97,5,Estresado
2024-01-28,Femenino,24,7160,3397,4.2,4,65,4,Relajado
2024-02-15,Masculino,63,10561,2553,6.1,1,98,1,Relajado
2024-03-22,Femenino,46,4241,1893,4.1,4,75,8,Neutral
2024-01-11,Femenino,25,10177,2614,8.4,2,64,3,Estresado
2024-04-08,Femenino,56,3276,2955,5.7,4,81,8,Feliz
2024-03-31,Femenino,27,9397,3271,7.0,3,74,9,Relajado
2024-04-11,Masculino,46,5185,3094,7.1,3,97,5,Feliz
2024-01-24,Femenino,48,12772,2787,4.9,4,60,4,Neutral
2024-01-19,Masculino,52,12869,2903,4.1,5,68,3,Neutral
2024-01-06,Masculino,47,4153,2064,4.0,3,75,9,Feliz
2024-03-22,Femenino,20,3997,2365,5.8,5,97,6,Feliz
2024-01-15,Masculino,53,3291,3398,7.3,5,82,3,Feliz
2024-04-03,Femenino,37,6605,2346,6.8,4,90,10,Estresado
2024-02-14,Masculino,26,3345,1886,8.7,1,83,8,Estresado
2024-05-28,Masculino,45,9173,1977,8.5,2,64,7,Estresado
2024-04-13,Femenino,33,3397,3482,5.1,3,68,10,Relajado
2024-02-20,Femenino,58,11514,3103,6.4,1,84,6,Feliz
2024-05-08,Femenino,48,9359,3194,8.0,1,61,1,Neutral
2024-01-17,Masculino,26,6935,2398,4.9,4,64,3,Neutral
2024-04-03,Masculino,28,4158,2455,5.4,4,99,5,Relajado
2024-03-10,Masculino,42,8325,3113,6.8,4,98,6,Neutral
2024-02-19,Femenino,56,10189,1948,7.4,4,67,4,Neutral
2024-01-14,Masculino,39,5514,3403,5.4,2,91,2,Estresado
2024-06-10,Femenino,20,14383,2620,4.5,2,74,9,Feliz
2024-03-26,Masculino,56,12345,1996,4.1,1,60,6,Relajado
2024-01-19,Masculino,64,3736,2182,8.7,1,60,3,Feliz
2024-03-21,Masculino,48,11975,3491,7.1,1,92,1,Feliz
2024-02-27,Masculino,61,4203,2769,7.7,4,98,7,Feliz
2024-06-26,Femenino,38,12080,1851,5.8,2,69,8,Neutral
2024-01-04,Masculino,59,8040,2196,7.4,2,60,6,Estresado
2024-02-09,Femenino,58,10283,2477,6.8,5,92,1,Neutral
2024-03-04,Femenino,63,8657,2189,5.8,3,61,7,Estresado
2024-02-15,Masculino,27,14887,2206,6.2,5,91,9,Estresado
2024-01-20,Masculino,46,6216,3354,4.2,1,94,10,Feliz
2024-02-27,Masculino,53,3724,3069,7.6,2,81,5,Feliz
2024-06-07,Femenino,44,11782,3093,7.8,2,60,4,Feliz
2024-04-10,Femenino,25,10505,2553,8.1,1,85,7,Neutral
2024-02-02,Femenino,41,12322,3291,6.3,3,67,8,Relajado
2024-03-18,Masculino,56,8104,3444,8.5,3,93,2,Estresado
2024-02-29,Masculino,57,12541,3340,8.7,2,99,1,Neutral
2024-01-06,Masculino,57,14432,3284,4.8,4,72,1,Feliz
2024-06-27,Femenino,23,13265,2283,8.8,3,86,1,Estresado
2024-01-05,Femenino,46,7279,3196,7.2,2,95,1,Feliz
2024-01-27,Masculino,19,10860,3438,5.0,3,98,2,Neutral
2024-06-13,Femenino,19,10485,2800,7.8,4,70,5,Neutral
2024-03-20,Femenino,55,13325,1863,8.3,2,82,8,Relajado
2024-03-17,Masculino,27,6292,2562,8.8,4,95,7,Estresado
2024-02-03,Masculino,61,11383,3367,6.8,2,85,5,Neutral
2024-01-17,Masculino,30,8189,2979,8.8,1,99,3,Estresado
2024-02-13,Femenino,18,7666,3373,4.3,5,91,5,Neutral
2024-04-26,Femenino,58,13082,2920,4.8,4,72,9,Relajado
2024-03-28,Masculino,49,9974,2036,8.9,5,70,10,Neutral
2024-04-11,Femenino,62,10182,2831,8.5,2,61,6,Estresado
2024-05-30,Femenino,63,5162,2345,7.5,1,92,10,Neutral
2024-03-15,Masculino,19,9127,1857,4.3,3,88,9,Estresado
2024-01-24,Masculino,45,10261,2121,6.7,1,67,4,Estresado
2024-04-04,Masculino,32,12623,2625,5.2,3,75,7,Neutral
2024-03-11,Masculino,58,10374,2665,7.7,3,99,8,Relajado
2024-06-06,Femenino,29,13701,2688,4.5,4,71,2,Relajado
2024-03-25,Femenino,38,8961,3419,5.9,4,63,3,Neutral
2024-04-11,Femenino,49,14169,2050,5.3,4,67,8,Feliz
2024-01-19,Masculino,28,13501,3069,5.2,1,96,1,Relajado
2024-04-21,Femenino,46,10257,2159,7.6,5,79,9,Feliz
2024-03-05,Masculino,58,10567,2161,6.4,4,96,4,Feliz
2024-04-17,Masculino,49,11651,3109,8.4,2,76,5,Feliz
2024-04-18,Masculino,56,5633,1883,8.9,2,97,10,Feliz
2024-01-09,Masculino,57,9736,3087,5.9,4,64,6,Feliz
2024-03-29,Femenino,20,11355,2782,7.0,4,92,4,Relajado
2024-03-22,Masculino,59,3604,2755,8.1,2,68,1,Relajado
2024-06-08,Femenino,58,8777,2927,4.8,1,97,4,Neutral
2024-04-07,Masculino,34,5786,2592,4.8,3,67,5,Relajado
2024-02-05,Femenino,46,14259,3096,8.7,1,80,10,Neutral
2024-05-04,Femenino,52,10698,2900,4.8,1,89,7,Neutral
2024-05-23,Masculino,55,8172,2330,7.4,4,79,4,Feliz
2024-01-23,Femenino,31,8291,2449,4.3,2,66,3,Estresado
2024-02-26,Masculino,27,5796,2066,4.2,2,76,1,Estresado
2024-01-15,Femenino,23,9109,2680,7.3,2,63,5,Estresado
2024-04-17,Femenino,62,12195,3298,5.8,4,88,3,Neutral
2024-01-29,Masculino,26,4499,2843,7.1,3,81,7,Estresado
2024-06-26,Femenino,52,12754,2979,4.6,5,70,8,Relajado
2024-03-13,Femenino,63,10210,2849,5.3,2,60,10,Feliz
2024-01-07,Masculino,30,9527,2749,8.3,1,65,1,Estresado
2024-06-15,Femenino,51,4573,2991,4.7,3,99,10,Feliz
2024-04-12,Femenino,50,6987,3062,4.7,5,60,2,Estresado
2024-03-15,Femenino,21,7472,3170,7.1,4,96,2,Neutral
2024-02-19,Masculino,33,9015,1983,8.2,4,81,4,Relajado
2024-06-14,Femenino,27,6308,2149,6.1,5,75,7,Relajado
2024-01-30,Masculino,24,8344,2092,7.9,3,85,3,Relajado
2024-01-10,Masculino,43,7068,2888,5.4,5,60,1,Feliz
2024-05-11,Femenino,21,10002,2196,8.9,2,81,6,Neutral
2024-01-15,Masculino,61,11327,2324,8.9,3,61,4,Feliz
2024-06-19,Masculino,58,7621,2127,8.4,5,93,1,Feliz
2024-04-27,Femenino,22,3653,2854,6.9,2,78,4,Neutral
2024-01-26,Femenino,63,7564,3263,7.6,4,93,10,Neutral
2024-01-12,Femenino,44,10489,2244,5.4,3,95,9,Neutral
2024-04-17,Masculino,59,9549,2577,4.1,2,90,2,Estresado
2024-03-17,Masculino,35,14103,2687,7.8,4,98,5,Feliz
2024-01-15,Masculino,36,11828,2677,7.1,1,66,9,Estresado
2024-04-21,Femenino,26,13067,2248,7.4,1,98,5,Estresado
2024-02-09,Masculino,34,13844,3084,5.1,2,90,1,Feliz
2024-03-24,Femenino,23,10826,2662,5.8,2,88,7,Relajado
2024-03-12,Masculino,22,8257,2769,4.7,4,94,9,Feliz
2024-01-27,Femenino,54,4139,2081,6.8,4,81,3,Neutral
2024-01-09,Femenino,33,6794,2428,5.9,3,95,8,Relajado
2024-03-04,Femenino,27,13524,1876,4.5,2,90,2,Neutral
